59,12,Cmaj,Fmaj,Cmaj,B-maj,Cmaj,Fmaj,Cmaj,B-maj,Cmaj,Fmaj,Cmaj,B-maj,,,,,,,,0.9891318547304483,#,_B-majCmajFmajCmajB-majCmajFmajCmajB-majCmajFmajCmaj,0006; 0081; 0150; 0300; 0794; 0821; 0833; 1271; 1289
24,17,Cmaj,Fmaj,Cmaj,B-maj,Cmaj,Fmaj,Cmaj,B-maj,Cmaj,Fmaj,Cmaj,B-maj,Cmaj,Fmaj,Cmaj,B-maj,Cmaj,,,1.1386865525783179,##,_CmajB-majCmajFmajCmajB-majCmajFmajCmajB-majCmajFmajCmajB-majCmajFmajCmaj,0081; 0150; 0794; 0821; 0833; 1289
24,7,Cmaj,Fmaj,Cmaj,Dmin,B-maj,Cmaj,Fmaj,,,,,,,,,,,,,1.4182958340544896,#,_FmajCmajB-majDminCmajFmajCmaj,0572; 0600; 1258
15,12,Cmaj,Fmaj,Cmaj,Dmin,B-maj,Cmaj,Fmaj,Cmaj,Dmin,B-maj,Cmaj,Fmaj,,,,,,,,1.6049355947431312,####,_FmajCmajB-majDminCmajFmajCmajB-majDminCmajFmajCmaj,0572; 0600; 1258
13,9,Cmaj,Fmaj,Cmaj,Dmin,Cmaj,Fmaj,Cmaj,Dmin,Cmaj,,,,,,,,,,,1.1401156785146092,#,_CmajDminCmajFmajCmajDminCmajFmajCmaj,0124; 0627; 0916; 1228
34,8,Cmaj,Fmaj,Cmaj,Dmin,Fmaj,Cmaj,Fmaj,Cmaj,,,,,,,,,,,,1.6087001655198914,##,_CmajFmajCmajFmajDminCmajFmajCmaj,0492; 0881; 1064
16,15,Cmaj,Fmaj,Cmaj,Dmin,Fmaj,Cmaj,Fmaj,Cmaj,Fmaj,Cmaj,Dmin,Fmaj,Cmaj,Fmaj,Cmaj,,,,,1.2987949406953985,######,_CmajFmajCmajFmajDminCmajFmajCmajFmajCmajFmajDminCmajFmajCmaj,0492; 0881
10,9,Cmaj,Fmaj,Cmaj,Dmin,Fmaj,Gmaj,Cmaj,Fmaj,Cmaj,,,,,,,,,,,0.9219280948873623,###,_CmajFmajCmajGmajFmajDminCmajFmajCmaj,0433; 1069
28,6,Cmaj,Fmaj,Cmaj,Dmin,Gmaj,Cmaj,,,,,,,,,,,,,,1.6253367514971548,#,_CmajGmajDminCmajFmajCmaj,0064; 0149; 0220; 0485; 1149; 1178; 1245; 1248
12,7,Cmaj,Fmaj,Cmaj,Fmaj,Amin,Gmaj,Fmaj,,,,,,,,,,,,,0.9182958340544896,#,_FmajGmajAminFmajCmajFmajCmaj,0830; 0965
14,8,Cmaj,Fmaj,Cmaj,Fmaj,B-maj,Cmaj,B-maj,Cmaj,,,,,,,,,,,,1.4137995646056802,#,_CmajB-majCmajB-majFmajCmajFmajCmaj,0199; 0847; 0891; 0979
31,10,Cmaj,Fmaj,Cmaj,Fmaj,B-maj,Cmaj,Fmaj,B-maj,Cmaj,Fmaj,,,,,,,,,,0.9992492479956565,#,_FmajCmajB-majFmajCmajB-majFmajCmajFmajCmaj,0066; 0249; 0308; 0335; 0500; 0669; 0845; 0849; 0873; 0973; 1154; 1225
16,13,Cmaj,Fmaj,Cmaj,Fmaj,B-maj,Cmaj,Fmaj,B-maj,Cmaj,Fmaj,B-maj,Cmaj,Fmaj,,,,,,,0.9544340029249649,##,_FmajCmajB-majFmajCmajB-majFmajCmajB-majFmajCmajFmajCmaj,0066; 0335; 0845; 0849; 0973; 1154
15,12,Cmaj,Fmaj,Cmaj,Fmaj,B-maj,Cmaj,Fmaj,B-maj,Cmaj,Fmaj,Cmaj,Fmaj,,,,,,,,0.9967916319816366,#,_FmajCmajFmajCmajB-majFmajCmajB-majFmajCmajFmajCmaj,0249; 0308; 0500; 0669; 0873; 1225
13,12,Cmaj,Fmaj,Cmaj,Fmaj,B-maj,Fmaj,B-maj,Fmaj,Cmaj,Fmaj,Cmaj,Fmaj,,,,,,,,1.669180336866731,#,_FmajCmajFmajCmajFmajB-majFmajB-majFmajCmajFmajCmaj,0123; 0130; 0457; 0889; 1116; 1194; 1297
17,12,Cmaj,Fmaj,Cmaj,Fmaj,B-maj,Fmaj,Cmaj,Fmaj,B-maj,Fmaj,Cmaj,Fmaj,,,,,,,,1.086312840741288,#,_FmajCmajFmajB-majFmajCmajFmajB-majFmajCmajFmajCmaj,0457; 0559; 0787; 0798; 0802; 0809; 0987; 1006; 1034; 1281
11,16,Cmaj,Fmaj,Cmaj,Fmaj,B-maj,Fmaj,Cmaj,Fmaj,B-maj,Fmaj,Cmaj,Fmaj,B-maj,Fmaj,Cmaj,Fmaj,,,,1.9362600275315274,###,_FmajCmajFmajB-majFmajCmajFmajB-majFmajCmajFmajB-majFmajCmajFmajCmaj,0559; 0798; 0802; 0987; 1281
10,12,Cmaj,Fmaj,Cmaj,Fmaj,B-maj,Fmaj,Cmaj,Fmaj,Cmaj,Fmaj,Cmaj,Fmaj,,,,,,,,0.9709505944546686,#,_FmajCmajFmajCmajFmajCmajFmajB-majFmajCmajFmajCmaj,0126; 0452; 0941; 1006; 1281
20,9,Cmaj,Fmaj,Cmaj,Fmaj,Cmaj,B-maj,Fmaj,B-maj,Fmaj,,,,,,,,,,,1.919973094021975,#,_FmajB-majFmajB-majCmajFmajCmajFmajCmaj,0518; 0610; 0995; 1039
10,7,Cmaj,Fmaj,Cmaj,Fmaj,Cmaj,Dmaj,Gmaj,,,,,,,,,,,,,1.3709505944546687,#,_GmajDmajCmajFmajCmajFmajCmaj,0010; 0094; 0625; 0707; 0968; 0969
16,10,Cmaj,Fmaj,Cmaj,Fmaj,Cmaj,Dmin,Fmaj,Cmaj,Fmaj,Cmaj,,,,,,,,,,1.2987949406953985,##,_CmajFmajCmajFmajDminCmajFmajCmajFmajCmaj,0492; 0881
20,10,Cmaj,Fmaj,Cmaj,Fmaj,Cmaj,Fmaj,B-maj,Fmaj,Cmaj,Fmaj,,,,,,,,,,1.219240704636849,#,_FmajCmajFmajB-majFmajCmajFmajCmajFmajCmaj,0130; 0452; 0457; 0559; 0941; 0987; 1006; 1119; 1281
10,12,Cmaj,Fmaj,Cmaj,Fmaj,Cmaj,Fmaj,B-maj,Fmaj,Cmaj,Fmaj,Cmaj,Fmaj,,,,,,,,0.9709505944546686,#,_FmajCmajFmajCmajFmajB-majFmajCmajFmajCmajFmajCmaj,0130; 0452; 0457; 0941; 1006
14,10,Cmaj,Fmaj,Cmaj,Fmaj,Cmaj,Fmaj,Cmaj,Dmin,Cmaj,Fmaj,,,,,,,,,,1.1488348542809168,#,_FmajCmajDminCmajFmajCmajFmajCmajFmajCmaj,0234; 0925; 1212
10,12,Cmaj,Fmaj,Cmaj,Fmaj,Cmaj,Fmaj,Cmaj,Fmaj,Cmaj,Dmin,Cmaj,Fmaj,,,,,,,,1.1567796494470395,#,_FmajCmajDminCmajFmajCmajFmajCmajFmajCmajFmajCmaj,0234; 1212
15,11,Cmaj,Fmaj,Cmaj,Fmaj,Cmaj,Fmaj,Cmaj,Gmaj,Cmaj,Fmaj,Cmaj,,,,,,,,,0.9709505944546686,#,_CmajFmajCmajGmajCmajFmajCmajFmajCmajFmajCmaj,0347; 0356; 0455; 0468; 0559; 0788; 0987; 1135
10,11,Cmaj,Fmaj,Cmaj,Fmaj,Cmaj,Fmaj,Cmaj,Gmaj,Cmaj,Gmaj,Cmaj,,,,,,,,,1.0,#,_CmajGmajCmajGmajCmajFmajCmajFmajCmajFmajCmaj,0244; 0559; 0864; 0889; 0968; 0987; 0995
39,9,Cmaj,Fmaj,Cmaj,Fmaj,Cmaj,Gmaj,Cmaj,Gmaj,Cmaj,,,,,,,,,,,1.3663759416191268,#,_CmajGmajCmajGmajCmajFmajCmajFmajCmaj,0123; 0130; 0244; 0245; 0457; 0559; 0560; 0787; 0864; 0889; 0968; 0987; 0995; 1116; 1194; 1297
14,11,Cmaj,Fmaj,Cmaj,Fmaj,Cmaj,Gmaj,Cmaj,Gmaj,Cmaj,Fmaj,Cmaj,,,,,,,,,0.9402859586706309,#,_CmajFmajCmajGmajCmajGmajCmajFmajCmajFmajCmaj,0559; 0560; 0787; 0864; 0889; 0987; 1116; 1194; 1297
28,12,Cmaj,Fmaj,Cmaj,Fmaj,Cmaj,Gmaj,Fmaj,Cmaj,Fmaj,Cmaj,Fmaj,Cmaj,,,,,,,,0.9591963191047147,##,_CmajFmajCmajFmajCmajFmajGmajCmajFmajCmajFmajCmaj,0162; 0187; 0425; 0560; 0707; 0721; 0900
28,14,Cmaj,Fmaj,Cmaj,Fmaj,Cmaj,Gmaj,Fmaj,Gmaj,Fmaj,Cmaj,Fmaj,Cmaj,Fmaj,Cmaj,,,,,,1.1981174211304033,#####,_CmajFmajCmajFmajCmajFmajGmajFmajGmajCmajFmajCmajFmajCmaj,0139; 0561; 0695; 0885
18,19,Cmaj,Fmaj,Cmaj,Fmaj,Cmaj,Gmaj,Fmaj,Gmaj,Fmaj,Cmaj,Fmaj,Cmaj,Fmaj,Cmaj,Gmaj,Fmaj,Gmaj,Fmaj,Cmaj,0.9182958340544896,####,_CmajFmajGmajFmajGmajCmajFmajCmajFmajCmajFmajGmajFmajGmajCmajFmajCmajFmajCmaj,0561; 0695
12,12,Cmaj,Fmaj,Cmaj,Fmaj,Fno3,Fmaj,B-maj,Fmaj,Cmaj,Fmaj,Cmaj,Fmaj,,,,,,,,1.5,#######,_FmajCmajFmajCmajFmajB-majFmajFno3FmajCmajFmajCmaj,0822; 0954; 1166
12,7,Cmaj,Fmaj,Cmaj,Gmaj,B-maj,Fmaj,Gmaj,,,,,,,,,,,,,0.9182958340544896,#,_GmajFmajB-majGmajCmajFmajCmaj,0114; 0601; 1093
14,9,Cmaj,Fmaj,Cmaj,Gmaj,Cmaj,Emin,Amin,Cmaj,Gmaj,,,,,,,,,,,0.9852281360342516,##,_GmajCmajAminEminCmajGmajCmajFmajCmaj,0128; 0682; 1107
21,11,Cmaj,Fmaj,Cmaj,Gmaj,Cmaj,Fmaj,Cmaj,Fmaj,Cmaj,Fmaj,Cmaj,,,,,,,,,1.800970956987782,#,_CmajFmajCmajFmajCmajFmajCmajGmajCmajFmajCmaj,0356; 0425; 0468; 0559; 0591; 0619; 0987; 1063; 1100; 1116; 1117; 1135; 1193; 1248; 1297
167,9,Cmaj,Fmaj,Cmaj,Gmaj,Cmaj,Fmaj,Cmaj,Gmaj,Cmaj,,,,,,,,,,,1.0437597845712336,#,_CmajGmajCmajFmajCmajGmajCmajFmajCmaj,0023; 0071; 0191; 0457; 0472; 0474; 0555; 0559; 0591; 0638; 0671; 0787; 0788; 0798; 0802; 0809; 0870; 0875; 0905; 0915; 0987; 0993; 1006; 1022; 1034; 1041; 1054; 1059; 1066; 1072; 1116; 1281; 1297
103,13,Cmaj,Fmaj,Cmaj,Gmaj,Cmaj,Fmaj,Cmaj,Gmaj,Cmaj,Fmaj,Cmaj,Gmaj,Cmaj,,,,,,,0.9501546086194731,##,_CmajGmajCmajFmajCmajGmajCmajFmajCmajGmajCmajFmajCmaj,0023; 0071; 0191; 0559; 0788; 0798; 0802; 0870; 0875; 0905; 0987; 1054; 1059; 1072; 1281
12,17,Cmaj,Fmaj,Cmaj,Gmaj,Cmaj,Fmaj,Cmaj,Gmaj,Cmaj,Fmaj,Cmaj,Gmaj,Cmaj,Gmaj,Cmaj,Gmaj,Cmaj,,,1.3250112108241772,###,_CmajGmajCmajGmajCmajGmajCmajFmajCmajGmajCmajFmajCmajGmajCmajFmajCmaj,0023; 0191; 0559; 0870; 0987
24,11,Cmaj,Fmaj,Cmaj,Gmaj,Cmaj,Fmaj,Cmaj,Gmaj,Cmaj,Gmaj,Cmaj,,,,,,,,,0.9798687566511527,#,_CmajGmajCmajGmajCmajFmajCmajGmajCmajFmajCmaj,0023; 0191; 0457; 0559; 0788; 0802; 0870; 0875; 0987; 0993; 1006; 1034; 1054; 1116; 1297
14,13,Cmaj,Fmaj,Cmaj,Gmaj,Cmaj,Fmaj,Cmaj,Gmaj,Cmaj,Gmaj,Cmaj,Gmaj,Cmaj,,,,,,,1.2958363892911637,#,_CmajGmajCmajGmajCmajGmajCmajFmajCmajGmajCmajFmajCmaj,0023; 0191; 0559; 0870; 0875; 0987; 1006
50,11,Cmaj,Fmaj,Cmaj,Gmaj,Cmaj,Gmaj,Cmaj,Fmaj,Cmaj,Gmaj,Cmaj,,,,,,,,,1.3124417442814613,#,_CmajGmajCmajFmajCmajGmajCmajGmajCmajFmajCmaj,0149; 0452; 0457; 0559; 0678; 0787; 0802; 0864; 0941; 0987; 1024; 1107; 1110; 1116; 1263; 1297
13,13,Cmaj,Fmaj,Cmaj,Gmaj,Cmaj,Gmaj,Cmaj,Fmaj,Cmaj,Gmaj,Cmaj,Fmaj,Cmaj,,,,,,,1.4604846813131116,#,_CmajFmajCmajGmajCmajFmajCmajGmajCmajGmajCmajFmajCmaj,0149; 0457; 0559; 0787; 0802; 0864; 0987; 1116; 1297
25,15,Cmaj,Fmaj,Cmaj,Gmaj,Cmaj,Gmaj,Cmaj,Fmaj,Cmaj,Gmaj,Cmaj,Gmaj,Cmaj,Fmaj,Cmaj,,,,,0.9161182137782959,##,_CmajFmajCmajGmajCmajGmajCmajFmajCmajGmajCmajGmajCmajFmajCmaj,0149; 0678; 0941; 1024; 1110; 1116; 1263; 1297
21,11,Cmaj,Fmaj,Cmaj,Gmaj,Cmaj,Gmaj,Cmaj,Gmaj,Cmaj,Fmaj,Cmaj,,,,,,,,,1.1657840518150733,#,_CmajFmajCmajGmajCmajGmajCmajGmajCmajFmajCmaj,0123; 0133; 0457; 0559; 0560; 0889; 0941; 0987; 1006; 1281
13,13,Cmaj,Fmaj,Cmaj,Gmaj,Cmaj,Gmaj,Cmaj,Gmaj,Cmaj,Fmaj,Cmaj,Gmaj,Cmaj,,,,,,,1.2389012566026307,#,_CmajGmajCmajFmajCmajGmajCmajGmajCmajGmajCmajFmajCmaj,0457; 0559; 0941; 0987; 1006; 1281
10,15,Cmaj,Fmaj,Cmaj,Gmaj,Cmaj,Gmaj,Cmaj,Gmaj,Cmaj,Gmaj,Cmaj,Gmaj,Cmaj,Gmaj,Cmaj,,,,,0.9219280948873623,###,_CmajGmajCmajGmajCmajGmajCmajGmajCmajGmajCmajGmajCmajFmajCmaj,0023; 0191; 0245; 0452; 0870; 0968; 1009
12,12,Cmaj,Fmaj,Cmaj,Gmaj,Cmaj,Gmaj,Cmaj,Gmaj,Fmaj,Cmaj,Fmaj,Cmaj,,,,,,,,1.6140054628542202,##,_CmajFmajCmajFmajGmajCmajGmajCmajGmajCmajFmajCmaj,0610; 0995
10,9,Cmaj,Fmaj,Cmaj,Gmaj,Fmaj,Cmaj,Fmaj,B-maj,Gmaj,,,,,,,,,,,0.9709505944546686,#,_GmajB-majFmajCmajFmajGmajCmajFmajCmaj,0322; 0733
144,8,Cmaj,Fmaj,Cmaj,Gmaj,Fmaj,Cmaj,Fmaj,Cmaj,,,,,,,,,,,,1.0773058388772867,#,_CmajFmajCmajFmajGmajCmajFmajCmaj,0012; 0115; 0162; 0179; 0187; 0214; 0289; 0314; 0358; 0383; 0425; 0439; 0455; 0560; 0577; 0672; 0707; 0721; 0773; 0792; 0852; 0874; 0889; 0900; 0948; 1034; 1103; 1119; 1125; 1134; 1135; 1193; 1208; 1247
34,10,Cmaj,Fmaj,Cmaj,Gmaj,Fmaj,Cmaj,Fmaj,Cmaj,Fmaj,Cmaj,,,,,,,,,,1.0119209285947934,#,_CmajFmajCmajFmajCmajFmajGmajCmajFmajCmaj,0115; 0162; 0187; 0289; 0425; 0560; 0707; 0721; 0900; 1119; 1134; 1135
84,11,Cmaj,Fmaj,Cmaj,Gmaj,Fmaj,Cmaj,Fmaj,Cmaj,Gmaj,Fmaj,Cmaj,,,,,,,,,1.2624574961819044,#,_CmajFmajGmajCmajFmajCmajFmajGmajCmajFmajCmaj,0115; 0179; 0187; 0214; 0289; 0314; 0358; 0383; 0439; 0455; 0577; 0672; 0721; 0773; 0792; 0852; 0874; 0948; 1103; 1125; 1193; 1247
52,16,Cmaj,Fmaj,Cmaj,Gmaj,Fmaj,Cmaj,Fmaj,Cmaj,Gmaj,Fmaj,Cmaj,Fmaj,Cmaj,Gmaj,Fmaj,Cmaj,,,,1.2595563458507657,####,_CmajFmajGmajCmajFmajCmajFmajGmajCmajFmajCmajFmajGmajCmajFmajCmaj,0115; 0187; 0214; 0289; 0383; 0439; 0455; 0577; 0672; 0721; 0773; 0792; 0948; 1103; 1125; 1193
30,9,Cmaj,Fmaj,Cmaj,Gmaj,Fmaj,Cmaj,Gmaj,Fmaj,Cmaj,,,,,,,,,,,1.2555367253996506,#,_CmajFmajGmajCmajFmajGmajCmajFmajCmaj,0050; 0067; 0130; 0162; 0268; 0314; 0358; 0383; 0455; 0545; 0577; 0852; 0874; 0886; 0910; 0946
16,12,Cmaj,Fmaj,Cmaj,Gmaj,Fmaj,Cmaj,Gmaj,Fmaj,Cmaj,Gmaj,Fmaj,Cmaj,,,,,,,,1.4056390622295662,##,_CmajFmajGmajCmajFmajGmajCmajFmajGmajCmajFmajCmaj,0130; 0314; 0358; 0455; 0545; 0577; 0852; 0874; 0886; 0946
36,12,Cmaj,Fmaj,Cmaj,Gmaj,Fmaj,Gmaj,Fmaj,Cmaj,Fmaj,Cmaj,Fmaj,Cmaj,,,,,,,,1.0529407605626349,####,_CmajFmajCmajFmajCmajFmajGmajFmajGmajCmajFmajCmaj,0139; 0561; 0695; 0885
35,8,Cmaj,Fmaj,Dmaj,Gmaj,Cmaj,Fmaj,Dmaj,Gmaj,,,,,,,,,,,,1.0585374404261438,#,_GmajDmajFmajCmajGmajDmajFmajCmaj,0041; 0307; 0322; 0554; 0733; 0761; 1133; 1162
37,5,Cmaj,Fmaj,Dmaj,Gmin,Cmaj,,,,,,,,,,,,,,,1.7080560685035922,#,_CmajGminDmajFmajCmaj,0192; 0691; 0789; 1138; 1188
11,8,Cmaj,Fmaj,Dmin,Amaj,Dmin,Fmaj,Cmaj,Fmaj,,,,,,,,,,,,1.6171895725927152,##,_FmajCmajFmajDminAmajDminFmajCmaj,0845
171,9,Cmaj,Fmaj,Dmin,B-maj,Cmaj,Fmaj,Dmin,B-maj,Cmaj,,,,,,,,,,,1.0614470323090608,##,_CmajB-majDminFmajCmajB-majDminFmajCmaj,0054; 0119; 0120; 0145; 0169; 0247; 0253; 0263; 0355; 0362; 0402; 0549; 0568; 0571; 0617; 0620; 0730; 0749; 0846; 0903; 0992; 1046; 1094; 1152; 1210; 1211
120,13,Cmaj,Fmaj,Dmin,B-maj,Cmaj,Fmaj,Dmin,B-maj,Cmaj,Fmaj,Dmin,B-maj,Cmaj,,,,,,,0.9351243992283935,##,_CmajB-majDminFmajCmajB-majDminFmajCmajB-majDminFmajCmaj,0054; 0119; 0120; 0145; 0247; 0253; 0263; 0362; 0402; 0568; 0571; 0617; 0620; 0730; 0749; 0846; 0903; 0992; 1094; 1152; 1210; 1211
10,8,Cmaj,Fmaj,Dmin,B-maj,Cmaj,Fmaj,Gmin,Cmaj,,,,,,,,,,,,1.5219280948873621,#,_CmajGminFmajCmajB-majDminFmajCmaj,0120; 0903; 0914; 1270
18,6,Cmaj,Fmaj,Dmin,B-min,Cmaj,Fmaj,,,,,,,,,,,,,,0.9864267287308425,##,_FmajCmajB-minDminFmajCmaj,0157; 0603
12,10,Cmaj,Fmaj,Dmin,B-min,Cmaj,Fmaj,Dmin,B-min,Cmaj,Fmaj,,,,,,,,,,1.2516291673878228,###,_FmajCmajB-minDminFmajCmajB-minDminFmajCmaj,0157; 0603
69,8,Cmaj,Fmaj,Dmin,Gmaj,Cmaj,Fmaj,Dmin,Gmaj,,,,,,,,,,,,1.2302732379302932,#,_GmajDminFmajCmajGmajDminFmajCmaj,0109; 0224; 0258; 0296; 0349; 0380; 0546; 0777; 0827; 0843; 1016; 1220
65,10,Cmaj,Fmaj,Dmin,Gmin,Cmaj,Fmaj,Dmin,Gmin,Cmaj,Fmaj,,,,,,,,,,1.1249113269667155,##,_FmajCmajGminDminFmajCmajGminDminFmajCmaj,0315; 0484; 0728; 0926; 0986; 1046; 1161
27,7,Cmaj,Fmaj,E-maj,B-maj,Fmaj,E-maj,B-maj,,,,,,,,,,,,,1.049398525415911,#,_B-majE-majFmajB-majE-majFmajCmaj,0074; 0075; 0095; 0406; 0589; 0675; 0707; 0810; 1002
16,13,Cmaj,Fmaj,E-maj,B-maj,Fmaj,E-maj,B-maj,Fmaj,E-maj,B-maj,Fmaj,E-maj,B-maj,,,,,,,1.3663146570363986,####,_B-majE-majFmajB-majE-majFmajB-majE-majFmajB-majE-majFmajCmaj,0074; 0075; 0095; 0406; 0589; 0810; 1002
24,9,Cmaj,Fmaj,E-maj,Cmaj,Fmaj,E-maj,Cmaj,Fmaj,E-maj,,,,,,,,,,,1.0238995733215066,####,_E-majFmajCmajE-majFmajCmajE-majFmajCmaj,1220
19,12,Cmaj,Fmaj,E-maj,Cmaj,Fmaj,E-maj,Cmaj,Fmaj,E-maj,Cmaj,Fmaj,E-maj,,,,,,,,1.1922508602346422,##,_E-majFmajCmajE-majFmajCmajE-majFmajCmajE-majFmajCmaj,1220
10,13,Cmaj,Fmaj,Emaj,Amin,Gmaj,Fmaj,Emaj,Amin,Gmaj,Cmaj,Fmaj,Emaj,Amaj,,,,,,,0.9709505944546686,########,_AmajEmajFmajCmajGmajAminEmajFmajGmajAminEmajFmajCmaj,0242; 0782
12,7,Cmaj,Fmaj,Emin,Amin,Emin,Amin,Dmin,,,,,,,,,,,,,1.4591479170272446,##,_DminAminEminAminEminFmajCmaj,0433; 0619; 0813; 0896; 1100; 1117
13,13,Cmaj,Fmaj,Emin,Dmin,Cmaj,Fmaj,Emin,Dmin,Cmaj,Fmaj,Emin,Dmin,Cmaj,,,,,,,0.9912642605354289,######,_CmajDminEminFmajCmajDminEminFmajCmajDminEminFmajCmaj,1257
10,17,Cmaj,Fmaj,Emin,Dmin,Cmaj,Fmaj,Emin,Dmin,Cmaj,Fmaj,Emin,Dmin,Cmaj,Fmaj,Emin,Dmin,Cmaj,,,1.1567796494470395,###,_CmajDminEminFmajCmajDminEminFmajCmajDminEminFmajCmajDminEminFmajCmaj,1257
16,10,Cmaj,Fmaj,Fmin,Cmaj,Gmin,Cmaj,Fmaj,Fmin,Cmaj,Amin,,,,,,,,,,1.0,#####,_AminCmajFminFmajCmajGminCmajFminFmajCmaj,0240; 0295
12,10,Cmaj,Fmaj,Fno3,Fmaj,B-maj,Fmaj,Cmaj,Fmaj,Cmaj,Fmaj,,,,,,,,,,1.5,####,_FmajCmajFmajCmajFmajB-majFmajFno3FmajCmaj,0822; 0954; 1166
13,8,Cmaj,Fmaj,Fno3,Fmaj,Cmaj,Fmaj,Fno3,Fmaj,,,,,,,,,,,,1.9877733714879842,#,_FmajFno3FmajCmajFmajFno3FmajCmaj,0068; 0354
21,6,Cmaj,Fmaj,Fno3,Fmaj,Fno3,Fmaj,,,,,,,,,,,,,,1.6644977792004614,#,_FmajFno3FmajFno3FmajCmaj,0182; 0234; 0348; 0461; 0711; 0781; 0864
10,9,Cmaj,Fmaj,Gmaj,Cmaj,B-maj,Cmaj,B-maj,Cmaj,B-maj,,,,,,,,,,,0.9709505944546686,##,_B-majCmajB-majCmajB-majCmajGmajFmajCmaj,0072; 0448; 0850; 1136
14,8,Cmaj,Fmaj,Gmaj,Cmaj,Dmin,Fmaj,Gmaj,Fmaj,,,,,,,,,,,,0.9402859586706309,##,_FmajGmajFmajDminCmajGmajFmajCmaj,0758; 0785; 1104; 1151
15,7,Cmaj,Fmaj,Gmaj,Cmaj,Emin,Fmaj,Gmaj,,,,,,,,,,,,,0.9709505944546686,#,_GmajFmajEminCmajGmajFmajCmaj,0231; 0758; 0785; 1151
11,17,Cmaj,Fmaj,Gmaj,Cmaj,Fmaj,Cmaj,Fmaj,Cmaj,Fmaj,Cmaj,Fmaj,Cmaj,Fmaj,Cmaj,Fmaj,Cmaj,Fmaj,,,1.2406705316766886,###,_FmajCmajFmajCmajFmajCmajFmajCmajFmajCmajFmajCmajFmajCmajGmajFmajCmaj,0212; 0403; 0468; 0477; 0615; 0752; 0783; 1018
12,18,Cmaj,Fmaj,Gmaj,Cmaj,Fmaj,Gmaj,Cmaj,Gmaj,Cmaj,Fmaj,Gmaj,Cmaj,Fmaj,Gmaj,Cmaj,Fmaj,Gmaj,Cmaj,,1.0,#######,_CmajGmajFmajCmajGmajFmajCmajGmajFmajCmajGmajCmajGmajFmajCmajGmajFmajCmaj,0066; 0335; 0849
13,11,Cmaj,Fmaj,Gmaj,Cmaj,Fmaj,Gmaj,Cmaj,Gmaj,Cmaj,Gmaj,Cmaj,,,,,,,,,0.961236604722876,#,_CmajGmajCmajGmajCmajGmajFmajCmajGmajFmajCmaj,0293; 0308; 0500; 0669; 0873; 1154
30,9,Cmaj,Fmaj,Gmaj,Cmaj,Gmaj,Cmaj,Fmaj,Gmaj,Cmaj,,,,,,,,,,,1.1092271387984602,##,_CmajGmajFmajCmajGmajCmajGmajFmajCmaj,0066; 0184; 0249; 0335; 0565; 0726; 0849; 0923; 1225
18,12,Cmaj,Fmaj,Gmaj,Cmaj,Gmaj,Cmaj,Fmaj,Gmaj,Cmaj,Fmaj,Gmaj,Cmaj,,,,,,,,0.9182958340544896,##,_CmajGmajFmajCmajGmajFmajCmajGmajCmajGmajFmajCmaj,0066; 0249; 0335; 0849; 1225
12,15,Cmaj,Fmaj,Gmaj,Cmaj,Gmaj,Cmaj,Fmaj,Gmaj,Cmaj,Fmaj,Gmaj,Cmaj,Fmaj,Gmaj,Cmaj,,,,,1.0,##,_CmajGmajFmajCmajGmajFmajCmajGmajFmajCmajGmajCmajGmajFmajCmaj,0066; 0335; 0849
14,8,Cmaj,Fmaj,Gmaj,Cno3,Cmaj,Fmaj,Gno3,Gmaj,,,,,,,,,,,,1.4299111709758698,##,_GmajGno3FmajCmajCno3GmajFmajCmaj,1126
17,5,Cmaj,Fmaj,Gmaj,Emaj,Amin,,,,,,,,,,,,,,,1.6457113704075788,#,_AminEmajGmajFmajCmaj,0016; 0086; 0355; 0770; 1274
22,9,Cmaj,Fmaj,Gmaj,Fmaj,Cmaj,Fmaj,Cmaj,Fmaj,Cmaj,,,,,,,,,,,0.9373012413074896,#,_CmajFmajCmajFmajCmajFmajGmajFmajCmaj,0029; 0246; 0504; 0623; 0807; 0995; 1119; 1134
10,13,Cmaj,Fmaj,Gmaj,Fmaj,Cmaj,Fmaj,Gmaj,Fmaj,Gmaj,Fmaj,Gmaj,Cmaj,Fmaj,,,,,,,1.4854752972273344,####,_FmajCmajGmajFmajGmajFmajGmajFmajCmajFmajGmajFmajCmaj,0083; 0238
10,14,Cmaj,Fmaj,Gmaj,Fmaj,Gmaj,Cmaj,Fmaj,Gmaj,Fmaj,Gmaj,Cmaj,Fmaj,Gmaj,Fmaj,,,,,,1.0,###,_FmajGmajFmajCmajGmajFmajGmajFmajCmajGmajFmajGmajFmajCmaj,0300; 1190
10,9,Cmaj,Fmaj,Gmaj,Fmaj,Gmaj,Fmaj,Gmaj,Cmaj,Fmaj,,,,,,,,,,,1.4854752972273344,#,_FmajCmajGmajFmajGmajFmajGmajFmajCmaj,0083; 0238
10,19,Cmaj,Fmaj,Gmin,B-maj,Cmaj,B-maj,Cmaj,Fmaj,Gmin,B-maj,Cmaj,B-maj,Cmaj,Fmaj,Gmin,B-maj,Cmaj,B-maj,Cmaj,0.9219280948873623,#########,_CmajB-majCmajB-majGminFmajCmajB-majCmajB-majGminFmajCmajB-majCmajB-majGminFmajCmaj,1104
